日期 时间 WH主压力（psi） T主压力（psi） WL主压力（psi） WH备压力（psi） T备压力（psi） WL备压力（psi） 高层进气压力（psi） 高层干燥气压力（psi） 高层卸压流量（L/min） 高层干燥气流量（L/min） 高层旁路流量（L/min） 低层进气压力（psi） 低层干燥气压力（psi） 低层卸压流量（L/min） 低层干燥气流量（L/min） 低层旁路流量（L/min）
2025-01-16 22:20:05 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.39 6.07 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:07 1530.76 1422.29 1685.71 0.00 0.00 0.00 16.27 4.37 0.00 4.88 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:08 1548.47 1433.35 1679.07 0.00 0.00 0.00 16.33 5.53 0.00 4.64 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:09 1539.61 1428.93 1670.22 0.00 0.00 0.00 16.27 6.14 0.00 4.89 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:10 1539.61 1426.71 1661.36 0.00 0.00 0.00 16.21 3.82 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:11 1541.82 1431.14 1676.86 0.00 0.00 0.00 16.39 6.01 0.00 4.84 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:12 1532.97 1424.50 1661.36 0.00 0.00 0.00 16.33 5.53 0.00 4.74 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:13 1539.61 1426.71 1676.86 0.00 0.00 0.00 16.27 6.14 0.00 4.87 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:14 1539.61 1426.71 1674.65 0.00 0.00 0.00 16.39 5.95 0.00 4.89 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:15 1537.40 1426.71 1665.79 0.00 0.00 0.00 16.39 5.95 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:16 1539.61 1428.93 1668.00 0.00 0.00 0.00 16.33 6.01 0.00 4.89 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:17 1541.82 1426.71 1668.00 0.00 0.00 0.00 15.96 6.07 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:18 1537.40 1426.71 1672.43 0.00 0.00 0.00 15.96 6.14 0.00 4.86 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:19 1537.40 1426.71 1670.22 0.00 0.00 0.00 15.54 5.77 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:20 1539.61 1424.50 1672.43 0.00 0.00 0.00 14.62 6.14 0.00 4.88 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:21 1539.61 1420.07 1674.65 0.00 0.00 0.00 16.33 5.34 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:22 1535.18 1424.50 1654.72 0.00 0.00 0.00 15.66 5.53 0.00 4.89 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:23 1537.40 1420.07 1674.65 0.00 0.00 0.00 16.27 5.28 0.00 4.87 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:24 1535.18 1428.93 1670.22 0.00 0.00 0.00 15.29 5.83 0.00 4.87 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:25 1539.61 1424.50 1676.86 0.00 0.00 0.00 16.33 6.14 0.00 4.89 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:26 1541.82 1428.93 1672.43 0.00 0.00 0.00 16.21 6.14 0.00 4.88 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:27 1541.82 1424.50 1670.22 0.00 0.00 0.00 16.39 4.79 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:28 1544.04 1431.14 1674.65 0.00 0.00 0.00 16.39 5.53 0.00 4.88 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:29 1537.40 1422.29 1670.22 0.00 0.00 0.00 16.33 4.24 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:30 1539.61 1424.50 1670.22 0.00 0.00 0.00 16.39 6.14 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:31 1539.61 1426.71 1672.43 0.00 0.00 0.00 15.35 6.07 0.00 4.74 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:32 1539.61 1428.93 1668.00 0.00 0.00 0.00 16.33 5.89 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:33 1530.76 1424.50 1654.72 0.00 0.00 0.00 15.35 5.83 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:34 1539.61 1422.29 1665.79 0.00 0.00 0.00 15.29 5.83 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:35 1539.61 1422.29 1676.86 0.00 0.00 0.00 14.13 6.07 0.00 4.76 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:36 1537.40 1422.29 1656.94 0.00 0.00 0.00 16.03 4.79 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:37 1539.61 1426.71 1670.22 0.00 0.00 0.00 15.05 6.32 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:38 1539.61 1424.50 1676.86 0.00 0.00 0.00 16.09 4.85 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:39 1541.82 1422.29 1672.43 0.00 0.00 0.00 16.27 6.07 0.00 4.76 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:40 1537.40 1428.93 1670.22 0.00 0.00 0.00 16.39 6.14 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:41 1537.40 1428.93 1687.93 0.00 0.00 0.00 16.33 5.22 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:42 1539.61 1431.14 1672.43 0.00 0.00 0.00 16.21 6.14 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:43 1532.97 1426.71 1672.43 0.00 0.00 0.00 15.78 6.01 0.00 4.75 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:44 1537.40 1424.50 1672.43 0.00 0.00 0.00 16.39 5.89 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:45 1537.40 1420.07 1681.29 0.00 0.00 0.00 16.09 4.73 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:46 1537.40 1428.93 1665.79 0.00 0.00 0.00 16.27 5.40 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:47 1537.40 1420.07 1661.36 0.00 0.00 0.00 15.72 5.46 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:48 1539.61 1424.50 1670.22 0.00 0.00 0.00 16.45 5.77 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:49 1541.82 1428.93 1672.43 0.00 0.00 0.00 15.35 6.01 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:50 1537.40 1433.35 1670.22 0.00 0.00 0.00 16.39 6.20 0.00 4.67 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:51 1537.40 1424.50 1665.79 0.00 0.00 0.00 16.33 6.14 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:52 1535.18 1433.35 1670.22 0.00 0.00 0.00 16.39 6.01 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:53 1537.40 1428.93 1672.43 0.00 0.00 0.00 16.39 5.89 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:54 1535.18 1426.71 1668.00 0.00 0.00 0.00 15.72 6.20 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:55 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.21 6.07 0.00 4.69 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:56 1532.97 1426.71 1672.43 0.00 0.00 0.00 16.27 6.14 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:57 1537.40 1428.93 1665.79 0.00 0.00 0.00 16.27 6.20 0.00 4.67 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:58 1535.18 1420.07 1661.36 0.00 0.00 0.00 16.39 6.01 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:20:59 1530.76 1422.29 1668.00 0.00 0.00 0.00 16.39 4.24 0.00 4.67 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:00 1546.25 1435.57 1674.65 0.00 0.00 0.00 16.27 4.85 0.00 4.62 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:01 1535.18 1433.35 1674.65 0.00 0.00 0.00 16.39 6.14 0.00 4.60 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:02 1537.40 1426.71 1672.43 0.00 0.00 0.00 15.60 5.59 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:03 1539.61 1433.35 1672.43 0.00 0.00 0.00 16.33 3.88 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:04 1537.40 1428.93 1676.86 0.00 0.00 0.00 16.03 6.07 0.00 4.73 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:05 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.39 6.07 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:06 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.21 6.01 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:07 1541.82 1431.14 1670.22 0.00 0.00 0.00 16.33 6.20 0.00 4.66 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:08 1532.97 1424.50 1672.43 0.00 0.00 0.00 16.39 5.95 0.00 4.76 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:09 1537.40 1428.93 1672.43 0.00 0.00 0.00 16.33 6.01 0.00 4.77 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:10 1541.82 1426.71 1663.58 0.00 0.00 0.00 14.80 6.07 0.00 4.76 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:11 1544.04 1428.93 1674.65 0.00 0.00 0.00 16.33 4.91 0.00 4.64 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:12 1539.61 1428.93 1676.86 0.00 0.00 0.00 16.33 5.77 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:13 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.39 5.95 0.00 4.79 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:14 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.45 6.07 0.00 4.65 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:15 1541.82 1426.71 1668.00 0.00 0.00 0.00 16.33 6.07 0.00 4.79 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:16 1544.04 1428.93 1674.65 0.00 0.00 0.00 16.45 4.43 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:17 1541.82 1428.93 1668.00 0.00 0.00 0.00 16.39 5.71 0.00 4.66 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:19 1541.82 1433.35 1674.65 0.00 0.00 0.00 14.19 6.07 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:20 1537.40 1428.93 1665.79 0.00 0.00 0.00 16.15 4.00 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:21 1535.18 1422.29 1652.51 0.00 0.00 0.00 16.21 4.43 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:22 1541.82 1428.93 1679.07 0.00 0.00 0.00 16.45 5.95 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:23 1541.82 1426.71 1668.00 0.00 0.00 0.00 15.96 6.07 0.00 4.73 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:24 1535.18 1428.93 1668.00 0.00 0.00 0.00 16.39 6.01 0.00 4.73 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:25 1537.40 1422.29 1672.43 0.00 0.00 0.00 16.39 5.95 0.00 4.71 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:26 1535.18 1420.07 1670.22 0.00 0.00 0.00 16.21 3.88 0.00 4.74 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:27 1532.97 1424.50 1672.43 0.00 0.00 0.00 16.33 5.59 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:28 1537.40 1428.93 1672.43 0.00 0.00 0.00 16.39 5.95 0.00 4.76 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:29 1532.97 1424.50 1670.22 0.00 0.00 0.00 16.39 5.77 0.00 4.67 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:30 1544.04 1424.50 1674.65 0.00 0.00 0.00 16.51 5.95 0.00 4.68 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:31 1539.61 1424.50 1665.79 0.00 0.00 0.00 16.27 6.01 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:32 1537.40 1426.71 1663.58 0.00 0.00 0.00 15.72 5.28 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:33 1537.40 1426.71 1668.00 0.00 0.00 0.00 16.15 6.07 0.00 4.81 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:34 1539.61 1428.93 1681.29 0.00 0.00 0.00 16.15 4.37 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:35 1544.04 1426.71 1672.43 0.00 0.00 0.00 15.84 4.55 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:36 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.27 5.95 0.00 4.73 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:37 1539.61 1431.14 1670.22 0.00 0.00 0.00 16.33 6.07 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:38 1537.40 1426.71 1674.65 0.00 0.00 0.00 16.27 6.07 0.00 4.69 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:39 1537.40 1426.71 1665.79 0.00 0.00 0.00 16.21 5.83 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:40 1535.18 1428.93 1670.22 0.00 0.00 0.00 16.09 6.01 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:41 1530.76 1420.07 1676.86 0.00 0.00 0.00 16.58 5.95 0.00 4.74 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:42 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.39 6.07 0.00 4.62 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:43 1539.61 1426.71 1670.22 0.00 0.00 0.00 16.51 6.01 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:44 1537.40 1420.07 1661.36 0.00 0.00 0.00 15.84 5.16 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:45 1537.40 1424.50 1670.22 0.00 0.00 0.00 16.45 6.07 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:46 1535.18 1435.57 1670.22 0.00 0.00 0.00 16.21 6.07 0.00 4.73 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:47 1539.61 1428.93 1674.65 0.00 0.00 0.00 16.51 5.83 0.00 4.76 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:48 1544.04 1428.93 1681.29 0.00 0.00 0.00 16.39 6.14 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:49 1539.61 1426.71 1674.65 0.00 0.00 0.00 14.80 5.65 0.00 4.77 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:50 1544.04 1428.93 1672.43 0.00 0.00 0.00 16.27 6.26 0.00 4.62 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:51 1539.61 1433.35 1670.22 0.00 0.00 0.00 16.45 5.95 0.00 4.69 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:52 1539.61 1422.29 1661.36 0.00 0.00 0.00 15.72 5.59 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:53 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.58 6.07 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:54 1537.40 1424.50 1672.43 0.00 0.00 0.00 15.42 5.59 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:55 1532.97 1422.29 1676.86 0.00 0.00 0.00 16.51 6.07 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:56 1535.18 1426.71 1672.43 0.00 0.00 0.00 16.09 4.49 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:57 1532.97 1426.71 1672.43 0.00 0.00 0.00 16.39 6.14 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:58 1535.18 1422.29 1661.36 0.00 0.00 0.00 16.27 6.14 0.00 4.77 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:21:59 1539.61 1435.57 1679.07 0.00 0.00 0.00 16.58 4.49 0.00 4.79 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:00 1532.97 1422.29 1674.65 0.00 0.00 0.00 16.51 6.01 0.00 4.61 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:01 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.51 6.14 0.00 4.76 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:02 1546.25 1435.57 1681.29 0.00 0.00 0.00 16.45 6.07 0.00 4.67 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:03 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.39 5.95 0.00 4.79 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:04 1539.61 1428.93 1670.22 0.00 0.00 0.00 14.99 6.38 0.00 4.79 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:05 1532.97 1424.50 1679.07 0.00 0.00 0.00 16.70 5.95 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:06 1532.97 1428.93 1672.43 0.00 0.00 0.00 15.90 6.01 0.00 4.73 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:07 1537.40 1433.35 1683.50 0.00 0.00 0.00 16.33 4.18 0.00 4.72 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:08 1535.18 1422.29 1672.43 0.00 0.00 0.00 16.39 5.95 0.00 4.63 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:09 1544.04 1437.78 1676.86 0.00 0.00 0.00 16.33 4.98 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:10 1539.61 1428.93 1676.86 0.00 0.00 0.00 16.21 6.01 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:11 1541.82 1428.93 1670.22 0.00 0.00 0.00 15.90 6.01 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:12 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.58 5.95 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:13 1544.04 1424.50 1670.22 0.00 0.00 0.00 16.51 6.07 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:14 1535.18 1422.29 1674.65 0.00 0.00 0.00 16.45 5.95 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:15 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.27 5.95 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:16 1537.40 1422.29 1661.36 0.00 0.00 0.00 15.72 5.46 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:17 1539.61 1426.71 1672.43 0.00 0.00 0.00 15.60 6.07 0.00 4.75 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:18 1535.18 1420.07 1676.86 0.00 0.00 0.00 16.51 4.00 0.00 4.76 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:19 1537.40 1424.50 1670.22 0.00 0.00 0.00 16.45 5.95 0.00 4.73 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:20 1532.97 1424.50 1674.65 0.00 0.00 0.00 16.33 5.77 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:21 1537.40 1426.71 1661.36 0.00 0.00 0.00 14.19 6.07 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:22 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.39 6.01 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:23 1541.82 1433.35 1672.43 0.00 0.00 0.00 16.33 5.65 0.00 4.79 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:24 1537.40 1422.29 1663.58 0.00 0.00 0.00 15.84 5.40 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:25 1537.40 1424.50 1661.36 0.00 0.00 0.00 15.96 4.91 0.00 4.76 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:26 1539.61 1428.93 1670.22 0.00 0.00 0.00 16.39 5.95 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:27 1550.68 1433.35 1676.86 0.00 0.00 0.00 16.27 5.71 0.00 4.78 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:28 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.51 5.95 0.00 4.77 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:29 1539.61 1426.71 1670.22 0.00 0.00 0.00 16.39 5.95 0.00 4.76 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:30 1537.40 1424.50 1661.36 0.00 0.00 0.00 16.27 4.18 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:32 1539.61 1431.14 1674.65 0.00 0.00 0.00 16.39 5.53 0.00 4.64 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:33 1539.61 1431.14 1674.65 0.00 0.00 0.00 16.33 5.89 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:34 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.39 6.07 0.00 4.79 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:35 1539.61 1422.29 1674.65 0.00 0.00 0.00 16.39 5.89 0.00 4.78 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:36 1532.97 1426.71 1656.94 0.00 0.00 0.00 16.51 6.01 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:37 1539.61 1426.71 1665.79 0.00 0.00 0.00 14.50 6.01 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:38 1539.61 1426.71 1674.65 0.00 0.00 0.00 16.64 5.95 0.00 4.72 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:39 1537.40 1431.14 1672.43 0.00 0.00 0.00 16.33 5.95 0.00 4.75 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:40 1537.40 1424.50 1672.43 0.00 0.00 0.00 16.39 6.01 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:41 1532.97 1420.07 1692.35 0.00 0.00 0.00 16.58 4.06 0.00 4.75 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:42 1537.40 1424.50 1674.65 0.00 0.00 0.00 16.45 5.89 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:43 1541.82 1428.93 1670.22 0.00 0.00 0.00 16.45 5.83 0.00 4.76 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:44 1541.82 1431.14 1672.43 0.00 0.00 0.00 16.27 6.01 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:45 1539.61 1426.71 1668.00 0.00 0.00 0.00 16.33 6.01 0.00 4.73 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:46 1537.40 1426.71 1670.22 0.00 0.00 0.00 15.60 5.89 0.00 4.73 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:47 1537.40 1431.14 1670.22 0.00 0.00 0.00 16.45 5.10 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:48 1539.61 1431.14 1668.00 0.00 0.00 0.00 16.45 5.77 0.00 4.70 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:49 1532.97 1422.29 1679.07 0.00 0.00 0.00 16.51 5.89 0.00 4.78 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:50 1552.89 1424.50 1674.65 0.00 0.00 0.00 16.45 5.83 0.00 4.78 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:51 1541.82 1426.71 1672.43 0.00 0.00 0.00 14.13 5.95 0.00 4.77 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:52 1537.40 1428.93 1674.65 0.00 0.00 0.00 14.07 6.14 0.00 4.77 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:53 1539.61 1426.71 1668.00 0.00 0.00 0.00 14.87 5.95 0.00 4.80 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:54 1544.04 1428.93 1672.43 0.00 0.00 0.00 15.96 5.95 0.00 4.73 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:55 1532.97 1422.29 1672.43 0.00 0.00 0.00 16.51 5.95 0.00 4.80 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:56 1535.18 1424.50 1672.43 0.00 0.00 0.00 16.39 5.95 0.00 4.79 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:57 1535.18 1426.71 1672.43 0.00 0.00 0.00 16.27 6.07 0.00 4.67 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:58 1537.40 1428.93 1659.15 0.00 0.00 0.00 15.96 4.73 0.00 4.70 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:22:59 1546.25 1437.78 1683.50 0.00 0.00 0.00 16.51 5.95 0.00 4.63 1.00 0.00 0.00 0.00 0.00 0.00
